submission_id,age,ambiguous_response,itemName,category,answer,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,competitor,sameCategory,otherCategory
139,42,1,furniture-indoors,other,I do not have one on display but I can see if we have one in the back of the store,NA,main,Graduated College,365151,1667310941530,1667310576379,female,English,56674,furniture,1,main,0.502,0.40700000000000003,0.31700000000000006
139,42,NA,touristInfo-childTheatre,competitor,Im affraid not. There is however a circus show today.,NA,main,Graduated College,365151,1667310941530,1667310576379,female,English,43958,touristInfo,3,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
139,42,NA,gym-yoga,sameCategory,"Unfortunately we do not. We do however offer aerobics, zumba and pilates",NA,main,Graduated College,365151,1667310941530,1667310576379,female,English,40838,gymActivities,4,main,0.62,0.5859090909090909,0.2913636363636364
139,42,NA,kidsActivities-crafts,taciturn,Im sorry we do not have a potter class.,NA,main,Graduated College,365151,1667310941530,1667310576379,female,English,26351,kidsActivities,5,main,0.65875,0.6168750000000001,0.29125
139,42,NA,movie-fantasy,taciturn,Im sorry but today we are not showing any fantasy movies,NA,main,Graduated College,365151,1667310941530,1667310576379,female,English,24878,movie,7,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
139,42,NA,electronics-laptop,competitor,We do not have a macbook Pro but we do currently have a macbook Air,NA,main,Graduated College,365151,1667310941530,1667310576379,female,English,31278,electronics,8,main,0.68,0.27375000000000005,0.21125
139,42,NA,zoo-xl,taciturn,Im sorry but there is not a tiger.,NA,main,Graduated College,365151,1667310941530,1667310576379,female,English,24135,zoo,9,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
139,42,NA,dutyFree-smokes,competitor,Im sorry but we do not have any cigars. We only have cigarettes.,NA,main,Graduated College,365151,1667310941530,1667310576379,female,English,25511,dutyFree,11,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
148,34,NA,books-fantasy,taciturn,"We do not, I'm sorry!",NA,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,29788,books,2,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
148,34,NA,disney-princess,taciturn,"Moana is out sailing today, I'm sorry!",NA,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,24980,disney,3,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
148,34,NA,dutyFree-sweets,competitor,"Unfortunately not, but you might like the gingerbread.",NA,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,57937,dutyFree,4,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
148,34,NA,petAdoption-hamster,competitor,"No we don't, but gerbils are comparable pets, and more friendly and interactive. Let me know if you'd like to learn more about them!",NA,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,46666,petAdoption,5,main,0.7925,0.5428125,0.2003125
148,34,NA,furniture-outdoors,competitor,"We don't, but we do have a wicker back cane chair if you'd like to see that",NA,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,44627,furniture,6,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
148,34,NA,cafe-pizza,competitor,"Unfortunately not, but we do have plain cheese if you're avoiding meat.",NA,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,74764,cafe,7,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
148,34,1,bar-tea,other,"We don't, is there something else I could offer you?",NA,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,32152,bar,9,main,0.5914285714285714,0.5557142857142858,0.2414285714285714
148,34,NA,gym-boxing,competitor,"No, but our kickboxing class is awesome if you'd like to try that instead.",NA,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,35078,gymActivities,10,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
138,48,NA,disney-action,other,"Not today, sorry. But we have got lots of other characters available.",NA,main,Higher degree,355196,1667310920159,1667310564963,female,English,44466,disney,2,main,0.8253846153846154,0.7434615384615384,0.3388461538461539
138,48,NA,dutyFree-smokes,other,Sorry we do not sell that item. We do however sell other items.,NA,main,Higher degree,355196,1667310920159,1667310564963,female,English,35552,dutyFree,3,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
138,48,NA,electronics-laptop,competitor,"Sorry, the only Apple product we have today is a Macbook Air.",NA,main,Higher degree,355196,1667310920159,1667310564963,female,English,32869,electronics,4,main,0.68,0.27375000000000005,0.21125
138,48,1,zoo-xl,other,"The map says there isn't a tiger, but we could ask a member of staff",NA,main,Higher degree,355196,1667310920159,1667310564963,female,English,30652,zoo,5,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
138,48,NA,gym-yoga,sameCategory,"Sorry we don't at the moment. The classes we offer are pilates, zumba and aerobics.",NA,main,Higher degree,355196,1667310920159,1667310564963,female,English,41229,gymActivities,6,main,0.62,0.5859090909090909,0.2913636363636364
138,48,NA,furniture-indoors,other,"We don't have any armchairs, would you like to look at the other chairs we have?",NA,main,Higher degree,355196,1667310920159,1667310564963,female,English,32422,furniture,7,main,0.502,0.40700000000000003,0.31700000000000006
138,48,1,movie-fantasy,taciturn,We do not have any fantasy programmed. Are you interested in any other genres?,NA,main,Higher degree,355196,1667310920159,1667310564963,female,English,26934,movie,9,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
138,48,NA,waterSport-motor,competitor,We don't do jet skis. Have you tried water skiing?,NA,main,Higher degree,355196,1667310920159,1667310564963,female,English,30571,waterSport,10,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
167,56,NA,petAdoption-dogs,sameCategory,"Hi there, awww sorry but we don't have any dalmatians. We do however have a gorgeous golden retriever and terriers - would you like to have a little look at them before you go?",NA,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,125558,petAdoption,3,main,0.36727272727272725,0.5036363636363637,0.14954545454545454
167,56,1,clothing-beach,other,"Hiya, so sorry but we don't have any at the moment. Have you tried the charity shops on the high street?",NA,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,101001,clothing,4,main,0.525625,0.5387500000000001,0.304375
167,56,NA,electronics-laptop,competitor,"Hi there, sorry I don't at the minute although I do have the MacBook Air. Failing that if I could take your details then I can always contact you if one comes in.",NA,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,215148,electronics,5,main,0.68,0.27375000000000005,0.21125
167,56,NA,dutyFree-smokes,taciturn,Sorry we don't sell them.,NA,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,45742,dutyFree,6,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
167,56,1,books-romance,other,Sorry we don't have any but I can order some in for you if you'd like.,NA,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,176069,books,7,main,0.75,0.5518181818181819,0.22954545454545455
167,56,1,furniture-indoors,other,Sorry we don't currently have one. I'll keep an eye out for you though.,NA,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,52294,furniture,9,main,0.502,0.40700000000000003,0.31700000000000006
167,56,NA,gym-yoga,competitor,"Sorry no we don't have yoga classes but have you tried the pilates classes, they're very relaxing too.",NA,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,66189,gymActivities,11,main,0.62,0.5859090909090909,0.2913636363636364
132,27,NA,disney-princess,taciturn,No she isn't here today.,NA,main,Higher degree,201857,1667310768263,1667310566406,male,English,16123,disney,2,main,0.7328571428571429,0.6878571428571428,0.4442857142857143
132,27,NA,cafe-pizza,sameCategory,"We don't, but we have cheese or pepperoni.",NA,main,Higher degree,201857,1667310768263,1667310566406,male,English,16494,cafe,3,main,0.6307142857142857,0.3589285714285714,0.49964285714285717
132,27,NA,bar-tea,taciturn,No we don't sorry.,NA,main,Higher degree,201857,1667310768263,1667310566406,male,English,11728,bar,4,main,0.5914285714285714,0.5557142857142858,0.2414285714285714
132,27,NA,books-fantasy,sameCategory,"No, but we have science fiction or adventure novels",NA,main,Higher degree,201857,1667310768263,1667310566406,male,English,35517,books,5,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
132,27,NA,waterSport-muscle,taciturn,"No, sorry.",NA,main,Higher degree,201857,1667310768263,1667310566406,male,English,11264,waterSport,6,main,0.71375,0.6059375,0.42000000000000004
132,27,NA,gym-boxing,competitor,"No, but we offer kickboxing.",NA,main,Higher degree,201857,1667310768263,1667310566406,male,English,11881,gymActivities,7,main,0.7658333333333333,0.6591666666666667,0.33458333333333334
132,27,NA,touristInfo-clubbing,competitor,"Not today, sorry, but there's a club event with a hip-hop dj.",NA,main,Higher degree,201857,1667310768263,1667310566406,male,English,26520,touristInfo,8,main,0.6145454545454545,0.4509090909090909,0.3190909090909091
132,27,NA,dutyFree-sweets,competitor,We have gingerbread if that would work?,NA,main,Higher degree,201857,1667310768263,1667310566406,male,English,19396,dutyFree,9,main,0.7011111111111111,0.6200000000000001,0.4216666666666667
142,45,NA,waterSport-muscle,competitor,We don't rent canoes however we do rent kayaks.,NA,main,Graduated College,387087,1667310964561,1667310577474,female,English,62620,waterSport,1,main,0.71375,0.6059375,0.42000000000000004
142,45,NA,books-fantasy,competitor,Currently we don't have any fantasy novels but we do have science fiction novels if those would be of interest?,NA,main,Graduated College,387087,1667310964561,1667310577474,female,English,47872,books,2,main,0.6138461538461538,0.6207692307692307,0.36269230769230765
142,45,NA,zoo-reptiles,competitor,There isn't a chameleon but there are iguanas which are similar,NA,main,Graduated College,387087,1667310964561,1667310577474,female,English,29181,zoo,3,main,0.8405882352941176,0.655,0.4797058823529412
142,45,NA,petAdoption-hamster,sameCategory,"No hamsters but we have other rodents like gerbils, mice and ferrets",NA,main,Graduated College,387087,1667310964561,1667310577474,female,English,29852,petAdoption,6,main,0.7925,0.5428125,0.2003125
142,45,NA,electronics-console,taciturn,Unfortunately not today,NA,main,Graduated College,387087,1667310964561,1667310577474,female,English,28758,electronics,8,main,0.446875,0.43937499999999996,0.3746875
142,45,NA,plants-flowers,sameCategory,I don't have peonies but I do have a rose bush or sunflowers,NA,main,Graduated College,387087,1667310964561,1667310577474,female,English,34492,plants,9,main,0.6066666666666667,0.5393333333333333,0.474
142,45,NA,furniture-outdoors,other,I don't have a deck chair but I have some other items which may be of interest,NA,main,Graduated College,387087,1667310964561,1667310577474,female,English,45052,furniture,10,main,0.6264285714285714,0.5828571428571429,0.32285714285714284
142,45,NA,bar-tea,other,Unfortunately I don't have sweet tea but I have some other options which may interest you,NA,main,Graduated College,387087,1667310964561,1667310577474,female,English,27274,bar,11,main,0.5914285714285714,0.5557142857142858,0.2414285714285714
147,33,NA,zoo-xl,competitor,"I don't think they have tigers here I'm afraid, shall we go and see the Lion instead?",NA,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,39329,zoo,1,main,0.8553846153846153,0.6488461538461539,0.4826923076923077
147,33,NA,movie-fantasy,fullList,"Sorry we haven't got a fantasy movie today. We've got an adventure movie, an animated film, a comedy, a horror movie or a musical.",NA,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,37946,movie,2,main,0.5854545454545454,0.46545454545454545,0.6022727272727273
147,33,NA,plants-green,other,"Sorry I don't have an aloe vera at the moment. You can have a look at what I have got, or I can let you know when I next have an aloe vera plant?",NA,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,43558,plants,3,main,0.5927777777777777,0.4822222222222222,0.4772222222222222
147,33,NA,touristInfo-childTheatre,competitor,Sorry there isn't a theatre performance today. There is a circus show available if you are interested though?,NA,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,29277,touristInfo,5,main,0.7173333333333334,0.29066666666666663,0.23266666666666666
147,33,NA,waterSport-motor,fullList,"Hi, we don't rent jet skis unfortunately. We have water ski's, sailboats, pedal boats, speedboats or kayaks available though.",NA,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,35560,waterSport,6,main,0.7446666666666667,0.6006666666666667,0.5023333333333333
147,33,NA,dutyFree-smokes,competitor,"Sorry we don't sell cigars, we only have cigarettes available.",NA,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,24093,dutyFree,7,main,0.6876923076923077,0.5176923076923077,0.31846153846153846
147,33,NA,clothing-beach,sameCategory,"Hi, sorry we don't stock Haiwaiian shirts, we have t-shirts or tank tops available.",NA,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,27462,clothing,9,main,0.525625,0.5387500000000001,0.304375
147,33,NA,books-romance,sameCategory,"Hi, sorry we don't have love poems, only French love letters or romance novels.",NA,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,21685,books,10,main,0.75,0.5518181818181819,0.22954545454545455
