submission_id,age,answer,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,languages,responseTime,settingName,trialNr,trial_type
4750,30,London,None,London,Graduated College,132518,1672243858741,1672243726223,male,airport-usa,English,10955,airport,5,filler
4751,28,"No, the only options we have are a room in a budget hotel, a suite in a four-star hotel, and a roon in a cheap bed-and-breakfast.",NA,main,Graduated College,147153,1672243869023,1672243721870,male,bookingAgency-lowClassAccommodation,English,51453,bookingAgency,1,main
4751,28,"No, but we do have a book on French love letters.
",NA,main,Graduated College,147153,1672243869023,1672243721870,male,books-romance,English,18605,books,2,main
4751,28,Unfortunately not but we do sell cigarettes.,NA,main,Graduated College,147153,1672243869023,1672243721870,male,dutyFree-smokes,English,16779,dutyFree,3,main
4751,28,"Yes, we do.",NA,main,Graduated College,147153,1672243869023,1672243721870,male,waterSport-motor,English,24415,waterSport,4,main
4751,28,classic,NA,classic,Graduated College,147153,1672243869023,1672243721870,male,music-hardrock,English,7297,music,5,filler
4756,26,"There is a club event today with a hip hop DJ, not electronic music I'm afraid.",NA,main,Graduated College,227328,1672243962813,1672243735485,female,touristInfo-clubbing,English,48530,touristInfo,1,main
4756,26,"I'm afraid we only have cheese pizza and pepperoni pizza, not veggie pizzas here. However, we also have raspberry pie if that interests you?",NA,main,Graduated College,227328,1672243962813,1672243735485,female,cafe-pizza,English,32052,cafe,2,main
4756,26,motorcycle,NA,motorcycle,Graduated College,227328,1672243962813,1672243735485,female,carRental-moving,English,13625,carRental,3,filler
4756,26,"Unfortunately we do not have any PlayStations here. We currently have Xbox and Gameboys in terms of consoles. Or if you prefer to game on a laptop, we have MacBook Airs also available.",NA,main,Graduated College,227328,1672243962813,1672243735485,female,electronics-console,English,54607,electronics,4,main
4756,26,"Sadly not, we do have an excellent selection of mystery novels available though - would that interest you?",NA,main,Graduated College,227328,1672243962813,1672243735485,female,books-fantasy,English,29308,books,5,main
4736,27,"Unfortunately, I don't at the moment. I only have tulips, an agave plant and an oil painting. It might be possible to get you some if I'm given some time to work on it.",NA,main,Graduated High-school,420516,1672240544516,1672240124000,male,interior-green,English,196932,interior,1,main
4736,27,"Sorry no, we don't. we only have a MacBook Air",NA,main,Graduated High-school,420516,1672240544516,1672240124000,male,electronics-laptop,English,60201,electronics,2,main
4736,27,no sorry. we are currently out of shirts.,NA,main,Graduated High-school,420516,1672240544516,1672240124000,male,clothing-clothes,English,47436,clothing,3,main
4736,27,London,NA,London,Graduated High-school,420516,1672240544516,1672240124000,male,airport-usa,English,54613,airport,4,filler
4736,27,sorry we don't at the moment,NA,main,Graduated High-school,420516,1672240544516,1672240124000,male,petAdoption-dogs,English,40053,petAdoption,5,main
4742,42,We currently do not have cigars.,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,dutyFree-smokes,English,26394,dutyFree,1,main
4742,42,We currently do not have raspberry cake but we do have raspberry pie.,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,cafe-pie,English,32466,cafe,2,main
4742,42,classic,NA,classic,Graduated High-school,221861,1672240750257,1672240528396,male,music-hardrock,English,12828,music,3,filler
4742,42,I have several other plants but do not currently have an aloe vera plant.,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,interior-green,English,48789,interior,4,main
4742,42,There’s not a theater performance scheduled but there are several other featured events.,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,touristInfo-childTheatre,English,72010,touristInfo,5,main
4740,41,"Hello, Sir . Well we currently do not do boxing, classes; however , we do offer kickboxing and karate classes  , if that might interest you ?",NA,main,Graduated College,520475,1672240684262,1672240163787,male,gym-boxing,English,136199,gymActivities,1,main
4740,41,"Hi . When you say veggie pizza , can that be a cheese pizza ? As we have that which has no meat! We do have a scrummy raspberry pie too if that might take your fancy . But I’m afraid we don’t specifically have a veggie pizza on offer today .",NA,main,Graduated College,520475,1672240684262,1672240163787,male,cafe-pizza,English,125335,cafe,2,main
4740,41,"Oh no don’t have Netflix . We have something much better than that …  a selection of films to hand without scrolling through a subscription site . We have board games like Monopoly and computer games, so who needs Netflix",NA,main,Graduated College,520475,1672240684262,1672240163787,male,friendsActivities-videoEntertainment,English,92023,friendsActivities,3,main
4740,41,"Hello there . What we have today is a hip hop DJ which might interest you ? There is also some live jazz music which I must say is highly recommended . But, alas, no electronic music as such",NA,main,Graduated College,520475,1672240684262,1672240163787,male,touristInfo-clubbing,English,93805,touristInfo,4,main
4740,41,London,NA,London,Graduated College,520475,1672240684262,1672240163787,male,airport-europe-UPDATED,English,25645,airport,5,filler
4747,18,classic,NA,classic,Graduated High-school,104759,1672243832867,1672243728108,male,music-softrock,english,14263,music,1,filler
4747,18,there are none,NA,main,Graduated High-school,104759,1672243832867,1672243728108,male,zoo-reptiles,english,14731,zoo,2,main
4747,18,"no there is not
",NA,main,Graduated High-school,104759,1672243832867,1672243728108,male,bookingAgency-highClassAccommodation,english,32987,bookingAgency,3,main
4747,18,no but there is with a hip hop DJ,NA,main,Graduated High-school,104759,1672243832867,1672243728108,male,touristInfo-clubbing,english,17488,touristInfo,4,main
4747,18,no but we have iced coffee,NA,main,Graduated High-school,104759,1672243832867,1672243728108,male,bar-tea,english,11946,bar,5,main
4757,57,We don’t have a love poem but we do have a book of French love letters if that’s any use to you?,NA,main,Graduated College,233601,1672243964113,1672243730512,female,books-romance,English,70645,books,1,main
4757,57,Shall we go and look at the lion? That’s the closest thing to a tiger they have here today.,NA,main,Graduated College,233601,1672243964113,1672243730512,female,zoo-xl,English,36709,zoo,2,main
4757,57,No scrabble but lots of other things; do you want to choose one of these instead?,NA,main,Graduated College,233601,1672243964113,1672243730512,female,friendsActivities-boardGames,English,30057,friendsActivities,3,main
4757,57,We have a circus show that would be suitable for children.,NA,main,Graduated College,233601,1672243964113,1672243730512,female,touristInfo-childTheatre,English,29034,touristInfo,4,main
4757,57,teacher,NA,teacher,Graduated College,233601,1672243964113,1672243730512,female,jobCenter-office,English,16829,jobCenter,5,filler
4748,24,Unfortunately we do not,NA,main,Graduated College,106734,1672243838314,1672243731580,male,waterSport-motor,English,17586,waterSport,1,main
4748,24,We do not,NA,main,Graduated College,106734,1672243838314,1672243731580,male,clothing-clothes,English,12164,clothing,2,main
4748,24,I dont but I may next year,NA,main,Graduated College,106734,1672243838314,1672243731580,male,interior-green,English,18371,interior,3,main
4748,24,There isn't but I bet you would love the painting class!,NA,main,Graduated College,106734,1672243838314,1672243731580,male,kidsActivities-crafts,English,26761,kidsActivities,4,main
4748,24,sculpture,NA,sculpture,Graduated College,106734,1672243838314,1672243731580,male,art-painting,English,8438,art,5,filler
4752,54,"I'm sorry, no, we don't have cookies, but I can offer you gingerbread or a granola bar if you would like something sweet.",NA,main,Graduated High-school,196276,1672243936719,1672243740443,male,dutyFree-sweets,English,52921,dutyFree,1,main
4752,54,"I'm sorry, no, we don't have one in stock at the moment. Are you interested in an Xbox?",NA,main,Graduated High-school,196276,1672243936719,1672243740443,male,electronics-console,English,30548,electronics,2,main
4752,54,"I'm sorry, no, we don't have any at the moment. Would you consider a gerbil?",NA,main,Graduated High-school,196276,1672243936719,1672243740443,male,petAdoption-hamster,English,34584,petAdoption,3,main
4752,54,motorcycle,NA,motorcycle,Graduated High-school,196276,1672243936719,1672243740443,male,carRental-moving,English,12768,carRental,4,filler
4752,54,"I'm sorry, no, we have iced coffee but no iced tea.",NA,main,Graduated High-school,196276,1672243936719,1672243740443,male,bar-tea,English,25182,bar,5,main
4759,39,"No, but we offer kickboxing lessons.",NA,main,Graduated College,268729,1672243997648,1672243728919,female,gym-boxing,English,35817,gymActivities,1,main
4759,39,sculpture,NA,sculpture,Graduated College,268729,1672243997648,1672243728919,female,art-drawing,English,19177,art,2,filler
4759,39,There is a club event with a hip hop DJ.,NA,main,Graduated College,268729,1672243997648,1672243728919,female,touristInfo-clubbing,English,40245,touristInfo,3,main
4759,39,"No, but there is an acrobatics class.",NA,main,Graduated College,268729,1672243997648,1672243728919,female,kidsActivities-sports,English,74553,kidsActivities,4,main
4759,39,"No, but there is a suite at a four-star hotel or a room at a cheap bed and breakfast.",NA,main,Graduated College,268729,1672243997648,1672243728919,female,bookingAgency-highClassAccommodation,English,50844,bookingAgency,5,main
4763,25,Not in stock but we can certainly order some in :),NA,main,Higher degree,510448,1672244241172,1672243730724,male,clothing-acc,English,70524,clothing,1,main
4763,25,We don't have any on today im afriad,NA,main,Higher degree,510448,1672244241172,1672243730724,male,touristInfo-clubbing,English,205012,touristInfo,2,main
4763,25,We do have a vegetarian option,NA,main,Higher degree,510448,1672244241172,1672243730724,male,cafe-pizza,English,17918,cafe,3,main
4763,25,"Sorry, we don't
",NA,classic,Higher degree,510448,1672244241172,1672243730724,male,music-softrock,English,11585,music,4,filler
4763,25,"We have gerbils which are a close second
",NA,main,Higher degree,510448,1672244241172,1672243730724,male,petAdoption-hamster,English,190734,petAdoption,5,main
4755,29,No we don't but we do have other classes similar like zumba and plates classes,NA,main,Graduated College,219635,1672243949575,1672243729940,female,gym-yoga,English,49156,gymActivities,1,main
4755,29,No but we have an agave plant,NA,main,Graduated College,219635,1672243949575,1672243729940,female,interior-green,English,49493,interior,2,main
4755,29,No but we have chardonnay,NA,main,Graduated College,219635,1672243949575,1672243729940,female,bar-whiteWine,English,35932,bar,3,main
4755,29,"No we don't sorry, we do have sweatshirts though",NA,main,Graduated College,219635,1672243949575,1672243729940,female,clothing-clothes,English,27824,clothing,4,main
4755,29,teacher,NA,teacher,Graduated College,219635,1672243949575,1672243729940,female,jobCenter-office,English,20680,jobCenter,5,filler
4762,66,No but I do have some printed photographs and an oil painting,None,main,Higher degree,393355,1672244129375,1672243736020,male,interior-deco,English,94507,interior,1,main
4762,66,No but I do have gringerbread and granola bars if you would like,None,main,Higher degree,393355,1672244129375,1672243736020,male,dutyFree-sweets,English,68648,dutyFree,2,main
4762,66,Sorry no but I do have some mystery novels if they would be any good,None,main,Higher degree,393355,1672244129375,1672243736020,male,books-fantasy,English,98638,books,3,main
4762,66,motorcycle,None,motorcycle,Higher degree,393355,1672244129375,1672243736020,male,carRental-moving,English,41192,carRental,4,filler
4762,66,the only pizza I have is a cheese pizza if that would do,None,main,Higher degree,393355,1672244129375,1672243736020,male,cafe-pizza,English,52171,cafe,5,main
4758,27,"I personally don't, but it's has been tempting!",NA,main,Graduated College,232156,1672243966180,1672243734024,male,petAdoption-hamster,English,53945,petAdoption,1,main
4758,27,"You may find our mystery novels to be your liking, but, if not, I do have a few recommendations you may find elsewhere.",NA,main,Graduated College,232156,1672243966180,1672243734024,male,books-fantasy,English,40320,books,2,main
4758,27,motorcycle,NA,motorcycle,Graduated College,232156,1672243966180,1672243734024,male,carRental-moving,English,11708,carRental,3,filler
4758,27,"Unfortunately not, but, may I interest you in some of our top of the range kickboxing classes? You may find that it gives you the adrenaline rush - and fitness regime - that you're looking for.",NA,main,Graduated College,232156,1672243966180,1672243734024,male,gym-boxing,English,48488,gymActivities,4,main
4758,27,"Canoes? We don't offer any I'm afraid, but we do offer pedal boats and kayaks, that may be of interest to yourself.",NA,main,Graduated College,232156,1672243966180,1672243734024,male,waterSport-muscle,English,42070,waterSport,5,main
4765,35,"No, i have an oil painting though",NA,main,Graduated College,205041,1672244285138,1672244080097,male,interior-deco,English,76969,interior,1,main
4765,35,"No, sorry, we have other consoles though",NA,main,Graduated College,205041,1672244285138,1672244080097,male,electronics-console,English,19751,electronics,2,main
4765,35,teacher,NA,teacher,Graduated College,205041,1672244285138,1672244080097,male,jobCenter-engineer,English,6440,jobCenter,3,filler
4765,35,"no, there is a hip-hop dj though",NA,main,Graduated College,205041,1672244285138,1672244080097,male,touristInfo-clubbing,English,48639,touristInfo,4,main
4765,35,"No, we have gerbils",NA,main,Graduated College,205041,1672244285138,1672244080097,male,petAdoption-hamster,English,22881,petAdoption,5,main
4764,35,"No, but we do rent out pedal boats, water ski equipment and kayaks.",NA,main,Graduated College,511266,1672244258996,1672243747730,female,waterSport-muscle,English,123703,waterSport,1,main
4764,35,Unfortunatly we don't but I can offer you a suite in a 4 star hotel.,NA,main,Graduated College,511266,1672244258996,1672243747730,female,bookingAgency-highClassAccommodation,English,89432,bookingAgency,2,main
4764,35,Well we can go the the iguanas and ask the people who look after them if we can see the chameleon.,NA,main,Graduated College,511266,1672244258996,1672243747730,female,zoo-reptiles,English,78827,zoo,3,main
4764,35,"No we don't. If you are interested in finding out more info of any of our other animals, just ask.",NA,main,Graduated College,511266,1672244258996,1672243747730,female,petAdoption-hamster,English,62039,petAdoption,4,main
4764,35,teacher,NA,teacher,Graduated College,511266,1672244258996,1672243747730,female,jobCenter-engineer,English,13199,jobCenter,5,filler
