submission_id,age,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,itemName,answer,category,response_option,option_category,new_category
4665,27,,main,Graduated High-school,92698,1672171677659,1672171584961,male,English,20306,interior,3,main,interior-deco,"I don't have watercolour paintings, I'm afraid.",taciturn,,,taciturn
4665,27,,main,Graduated High-school,92698,1672171677659,1672171584961,male,English,14234,friendsActivities,5,main,friendsActivities-videoEntertainment,"I do not have Netflix, sorry.",taciturn,,,taciturn
4693,32,,main,Higher degree,195676,1672237105338,1672236909662,female,English,18134,clothing,3,main,clothing-clothes,No we do not have any I'm afraid.,taciturn,,,taciturn
4728,46,,main,Higher degree,272615,1672240412216,1672240139601,female,english,23322,petAdoption,3,main,petAdoption-hamster,"no, sorry",taciturn,,,taciturn
4744,50,,main,Graduated College,679177,1672240884035,1672240204858,female,English,56680,waterSport,3,main,waterSport-muscle,"No, we don't at the moment. W",taciturn,,,taciturn
4705,43,,main,Higher degree,111027,1672240230346,1672240119319,female,English,14330,zoo,3,main,zoo-reptiles,"no

",taciturn,,,taciturn
4705,43,,main,Higher degree,111027,1672240230346,1672240119319,female,English,9276,petAdoption,4,main,petAdoption-hamster,"no 
",taciturn,,,taciturn
4705,43,,main,Higher degree,111027,1672240230346,1672240119319,female,English,10316,friendsActivities,5,main,friendsActivities-videoEntertainment,"no 
",taciturn,,,taciturn
4753,29,,main,Graduated College,214327,1672243942307,1672243727980,male,English,48372,clothing,1,main,clothing-clothes,"no sorry we do not have any
",taciturn,,,taciturn
4667,34,thanks,main,Did not graduate High-school,150388,1672171729239,1672171578851,female,english,25546,dutyFree,3,main,dutyFree-smokes,WE don't sorry about that,taciturn,,,taciturn
4675,30,,main,Graduated High-school,292624,1672171866639,1672171574015,female,English,49006,interior,2,main,interior-green,No sorry I don't have an aloe vera plant.,taciturn,,,taciturn
4675,30,,main,Graduated High-school,292624,1672171866639,1672171574015,female,English,38704,kidsActivities,4,main,kidsActivities-crafts,No sadly there isn't a pottery class.,taciturn,,,taciturn
4675,30,,main,Graduated High-school,292624,1672171866639,1672171574015,female,English,51172,touristInfo,5,main,touristInfo-childTheatre,No unfortunately there isn't a theatre performance for children today.,taciturn,,,taciturn
4689,30,,main,Graduated High-school,173006,1672237066240,1672236893234,female,English,16695,touristInfo,5,main,touristInfo-clubbing,No sorry,taciturn,,,taciturn
4691,47,,main,Graduated College,186240,1672237092189,1672236905949,male,,31044,clothing,2,main,clothing-clothes,I'm sorry we do not have any Hawaiian shirts.,taciturn,,,taciturn
4691,47,,main,Graduated College,186240,1672237092189,1672236905949,male,,26895,kidsActivities,4,main,kidsActivities-crafts,I'm sorry we don't have a pottery class.,taciturn,,,taciturn
4754,44,,main,Graduated College,215809,1672243943151,1672243727342,male,English,33240,gymActivities,1,main,gym-yoga,I don't believe we do at this time.  Sorry.,taciturn,,,taciturn
4754,44,,main,Graduated College,215809,1672243943151,1672243727342,male,English,46105,bookingAgency,4,main,bookingAgency-lowClassAccommodation,It does not appear there is still vacancy for that.  I'm sorry.,taciturn,,,taciturn
4754,44,,main,Graduated College,215809,1672243943151,1672243727342,male,English,22912,petAdoption,5,main,petAdoption-dogs,Not at this time.  I'm sorry.,taciturn,,,taciturn
4749,42,,main,Graduated High-school,127488,1672243854044,1672243726556,male,English,10958,electronics,3,main,electronics-console,"No, sorry.",taciturn,,,taciturn
4749,42,,main,Graduated High-school,127488,1672243854044,1672243726556,male,English,31084,bar,4,main,bar-tea,"No, sorry.",taciturn,,,taciturn
4712,27,,main,Higher degree,175776,1672240302383,1672240126607,female,English,31913,dutyFree,1,main,dutyFree-sweets,No we don't sell cookies.,taciturn,,,taciturn
4715,43,,main,Graduated High-school,200018,1672240321928,1672240121910,male,English,19759,dutyFree,1,main,dutyFree-sweets,No sorry we don't,taciturn,,,taciturn
4715,43,,main,Graduated High-school,200018,1672240321928,1672240121910,male,English,16004,electronics,2,main,electronics-console,No sorry,taciturn,,,taciturn
4717,55,,main,Higher degree,197577,1672240332052,1672240134475,female,English,21425,petAdoption,1,main,petAdoption-dogs,I’m sorry.  We do not have any Dalmatians right now.,taciturn,,,taciturn
4720,39,,main,Graduated College,219925,1672240341308,1672240121383,male,english,24616,books,2,main,books-fantasy,we do not no,taciturn,,,taciturn
4720,39,,main,Graduated College,219925,1672240341308,1672240121383,male,english,31859,touristInfo,4,main,touristInfo-clubbing,"there isnt no, not today",taciturn,,,taciturn
4732,27,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,English,50756,gymActivities,3,main,gym-yoga,No we don't offer Yoga Classes,taciturn,,,taciturn
4732,27,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,English,57535,kidsActivities,4,main,kidsActivities-crafts,No we don't offer Pottery classes,taciturn,,,taciturn
4732,27,No comment!,main,Graduated High-school,352031,1672240490178,1672240138147,male,English,56891,waterSport,5,main,waterSport-motor,No we don't offer jet skis,taciturn,,,taciturn
4735,42,,main,Graduated High-school,389836,1672240523325,1672240133489,male,English,35239,cafe,3,main,cafe-pizza,I’m sorry today we’re not serving veggie pizza.,taciturn,,,taciturn
4739,38,,main,Graduated College,511041,1672240637108,1672240126067,female,English,24632,gymActivities,1,main,gym-boxing,"No, I'm sorry. We do not offer boxing classes at this time.",taciturn,,,taciturn
4760,46,,main,Graduated High-school,303237,1672244035387,1672243732150,male,English,40324,friendsActivities,5,main,friendsActivities-boardGames,Im afraid not,taciturn,,,taciturn
4736,27,,main,Graduated High-school,420516,1672240544516,1672240124000,male,English,47436,clothing,3,main,clothing-clothes,no sorry. we are currently out of shirts.,taciturn,,,taciturn
4736,27,,main,Graduated High-school,420516,1672240544516,1672240124000,male,English,40053,petAdoption,5,main,petAdoption-dogs,sorry we don't at the moment,taciturn,,,taciturn
4742,42,,main,Graduated High-school,221861,1672240750257,1672240528396,male,English,26394,dutyFree,1,main,dutyFree-smokes,We currently do not have cigars.,taciturn,,,taciturn
4747,18,,main,Graduated High-school,104759,1672243832867,1672243728108,male,english,14731,zoo,2,main,zoo-reptiles,there are none,taciturn,,,taciturn
4747,18,,main,Graduated High-school,104759,1672243832867,1672243728108,male,english,32987,bookingAgency,3,main,bookingAgency-highClassAccommodation,"no there is not
",taciturn,,,taciturn
4748,24,,main,Graduated College,106734,1672243838314,1672243731580,male,English,17586,waterSport,1,main,waterSport-motor,Unfortunately we do not,taciturn,,,taciturn
4748,24,,main,Graduated College,106734,1672243838314,1672243731580,male,English,12164,clothing,2,main,clothing-clothes,We do not,taciturn,,,taciturn
